ATTRIBUTES:

Attribute #1:
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:IV  12/06/2023  00:28:13
DATE:12/06/2023
TIME:00:28:13

CONDITIONS:

ID:	H	
UNIT:	SMU3	
MODE: SWEEP	
START:	-2	
STOP:	2	
PNTS:	101	
STEP:	0.04

ID:	HS	
UNIT:	SMU4	
MODE: CONST	
VALUE:	0

ID:	LS	
UNIT:	SMU1	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	L	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

DATA:  IV  12/06/2023  00:28:13

IH	VHS
-9.99450000E-002	-1.44400000E+000
-9.99450000E-002	-1.44300000E+000
-9.99410000E-002	-1.44300000E+000
-9.99410000E-002	-1.44300000E+000
-9.99410000E-002	-1.44300000E+000
-9.99450000E-002	-1.44300000E+000
-9.99450000E-002	-1.44300000E+000
-9.77670000E-002	-1.41100000E+000
-9.55770000E-002	-1.37800000E+000
-9.33650000E-002	-1.34600000E+000
-9.11600000E-002	-1.31400000E+000
-8.89470000E-002	-1.28100000E+000
-8.67160000E-002	-1.24900000E+000
-8.44920000E-002	-1.21600000E+000
-8.22260000E-002	-1.18300000E+000
-8.00020000E-002	-1.15100000E+000
-7.77700000E-002	-1.11700000E+000
-7.55000000E-002	-1.08500000E+000
-7.32650000E-002	-1.05300000E+000
-7.10220000E-002	-1.01900000E+000
-6.87520000E-002	-9.87000000E-001
-6.64940000E-002	-9.53980000E-001
-6.42240000E-002	-9.20990000E-001
-6.19560000E-002	-8.88980000E-001
-5.96900000E-002	-8.54980000E-001
-5.74110000E-002	-8.21990000E-001
-5.51400000E-002	-7.89980000E-001
-5.29310000E-002	-7.57990000E-001
-5.06400000E-002	-7.24980000E-001
-4.83650000E-002	-6.91980000E-001
-4.60700000E-002	-6.59000000E-001
-4.37850000E-002	-6.26010000E-001
-4.15100000E-002	-5.93990000E-001
-3.92000000E-002	-5.61000000E-001
-3.69110000E-002	-5.27980000E-001
-3.46200000E-002	-4.95000000E-001
-3.23110000E-002	-4.61000000E-001
-3.00150000E-002	-4.29000000E-001
-2.77050000E-002	-3.96000000E-001
-2.54050000E-002	-3.62990000E-001
-2.31000000E-002	-3.30000000E-001
-2.07850000E-002	-2.97000000E-001
-1.84850000E-002	-2.63990000E-001
-1.61750000E-002	-2.31000000E-001
-1.38550000E-002	-1.97000000E-001
-1.15500000E-002	-1.65000000E-001
-9.25870000E-003	-1.32000000E-001
-6.94300000E-003	-9.89990000E-002
-4.62650000E-003	-6.59980000E-002
-2.29750000E-003	-3.29990000E-002
1.95550000E-005	9.99930000E-004
2.33450000E-003	3.19980000E-002
4.66350000E-003	6.49990000E-002
6.96520000E-003	9.80000000E-002
9.29450000E-003	1.31000000E-001
1.15800000E-002	1.64000000E-001
1.38800000E-002	1.97000000E-001
1.61950000E-002	2.30000000E-001
1.84960000E-002	2.63000000E-001
2.07950000E-002	2.95000000E-001
2.31100000E-002	3.28000000E-001
2.54110000E-002	3.62000000E-001
2.77100000E-002	3.94990000E-001
3.00100000E-002	4.27000000E-001
3.22950000E-002	4.59990000E-001
3.46010000E-002	4.93000000E-001
3.68900000E-002	5.26000000E-001
3.91710000E-002	5.58990000E-001
4.14660000E-002	5.91000000E-001
4.37410000E-002	6.23990000E-001
4.60260000E-002	6.56010000E-001
4.82900000E-002	6.89000000E-001
5.05500000E-002	7.22990000E-001
5.28260000E-002	7.55000000E-001
5.50860000E-002	7.86990000E-001
5.73410000E-002	8.19980000E-001
5.95950000E-002	8.53000000E-001
6.18360000E-002	8.84980000E-001
6.40950000E-002	9.18000000E-001
6.62500000E-002	9.48970000E-001
6.84620000E-002	9.80990000E-001
7.06670000E-002	1.01300000E+000
7.28340000E-002	1.04400000E+000
7.50120000E-002	1.07500000E+000
7.71870000E-002	1.10800000E+000
7.93840000E-002	1.14000000E+000
8.15850000E-002	1.17200000E+000
8.37440000E-002	1.20300000E+000
8.59070000E-002	1.23500000E+000
8.80660000E-002	1.26700000E+000
9.02060000E-002	1.29800000E+000
9.22890000E-002	1.32800000E+000
9.42500000E-002	1.35700000E+000
9.61650000E-002	1.38600000E+000
9.81140000E-002	1.41400000E+000
9.98310000E-002	1.43900000E+000
9.98310000E-002	1.44000000E+000
9.98310000E-002	1.43900000E+000
9.98310000E-002	1.43900000E+000
9.98310000E-002	1.43900000E+000
9.98310000E-002	1.43900000E+000

TEST RESULTS:  IV  12/06/2023  00:28:13


