ATTRIBUTES:

Attribute #1:
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:IV  12/06/2023  00:44:29
DATE:12/06/2023
TIME:00:44:29

CONDITIONS:

ID:	H	
UNIT:	SMU3	
MODE: SWEEP	
START:	-2	
STOP:	2	
PNTS:	101	
STEP:	0.04

ID:	HS	
UNIT:	SMU4	
MODE: CONST	
VALUE:	0

ID:	LS	
UNIT:	SMU1	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	L	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

DATA:  IV  12/06/2023  00:44:29

IH	VHS
-4.74900000E-005	-1.99690000E+000
-4.64190000E-005	-1.95700000E+000
-4.71340000E-005	-1.91700000E+000
-4.64950000E-005	-1.87700000E+000
-4.64840000E-005	-1.83800000E+000
-4.64490000E-005	-1.79800000E+000
-4.59440000E-005	-1.75800000E+000
-4.63840000E-005	-1.71800000E+000
-4.52790000E-005	-1.67700000E+000
-4.60040000E-005	-1.63800000E+000
-4.52290000E-005	-1.59800000E+000
-4.53140000E-005	-1.55800000E+000
-4.50350000E-005	-1.51800000E+000
-4.46900000E-005	-1.47800000E+000
-4.48640000E-005	-1.43800000E+000
-4.39190000E-005	-1.39800000E+000
-4.45150000E-005	-1.35800000E+000
-4.33100000E-005	-1.31800000E+000
-4.36850000E-005	-1.27700000E+000
-4.31540000E-005	-1.23800000E+000
-4.29150000E-005	-1.19700000E+000
-4.28390000E-005	-1.15800000E+000
-4.20140000E-005	-1.11800000E+000
-4.23690000E-005	-1.07800000E+000
-4.09500000E-005	-1.03800000E+000
-4.13790000E-005	-9.97990000E-001
-4.05090000E-005	-9.57980000E-001
-4.01700000E-005	-9.18980000E-001
-3.98590000E-005	-8.79000000E-001
-3.89500000E-005	-8.38990000E-001
-3.90150000E-005	-7.99990000E-001
-3.74450000E-005	-7.59980000E-001
-3.76400000E-005	-7.20000000E-001
-3.64890000E-005	-6.78990000E-001
-3.59490000E-005	-6.38980000E-001
-3.51890000E-005	-6.00010000E-001
-3.41090000E-005	-5.58990000E-001
-3.37940000E-005	-5.19990000E-001
-3.18640000E-005	-4.80000000E-001
-3.14250000E-005	-4.39990000E-001
-3.02000000E-005	-3.99000000E-001
-2.88100000E-005	-3.60000000E-001
-2.80350000E-005	-3.19000000E-001
-2.56200000E-005	-2.80000000E-001
-2.44990000E-005	-2.39000000E-001
-2.24700000E-005	-2.00000000E-001
-2.00150000E-005	-1.60000000E-001
-1.77700000E-005	-1.19000000E-001
-1.32100000E-005	-7.99980000E-002
-8.14300000E-006	-3.99990000E-002
1.28000000E-006	0.00000000E+000
1.41400000E-005	3.90000000E-002
3.31490000E-005	7.79990000E-002
5.71550000E-005	1.18000000E-001
8.78680000E-005	1.59000000E-001
1.24100000E-004	1.99000000E-001
1.67250000E-004	2.38000000E-001
2.17450000E-004	2.78000000E-001
2.74150000E-004	3.17000000E-001
3.37900000E-004	3.56990000E-001
4.09010000E-004	3.96000000E-001
4.86750000E-004	4.35990000E-001
5.72440000E-004	4.74990000E-001
6.64650000E-004	5.14980000E-001
7.64520000E-004	5.53990000E-001
8.72190000E-004	5.93990000E-001
9.86930000E-004	6.33000000E-001
1.10850000E-003	6.72000000E-001
1.23950000E-003	7.12000000E-001
1.37650000E-003	7.50980000E-001
1.52250000E-003	7.89980000E-001
1.67500000E-003	8.29990000E-001
1.83500000E-003	8.68990000E-001
2.00450000E-003	9.07990000E-001
2.17950000E-003	9.46990000E-001
2.36250000E-003	9.85990000E-001
2.55410000E-003	1.02500000E+000
2.75250000E-003	1.06300000E+000
2.95900000E-003	1.10300000E+000
3.16610000E-003	1.14100000E+000
3.38600000E-003	1.17900000E+000
3.61410000E-003	1.21800000E+000
3.84810000E-003	1.25700000E+000
4.08910000E-003	1.29500000E+000
4.33850000E-003	1.33400000E+000
4.59310000E-003	1.37300000E+000
4.85610000E-003	1.41100000E+000
5.12410000E-003	1.45000000E+000
5.39850000E-003	1.48900000E+000
5.68150000E-003	1.52700000E+000
5.96810000E-003	1.56500000E+000
6.26250000E-003	1.60400000E+000
6.56290000E-003	1.64300000E+000
6.86860000E-003	1.68000000E+000
7.18210000E-003	1.71900000E+000
7.49800000E-003	1.75700000E+000
7.82010000E-003	1.79600000E+000
8.14870000E-003	1.83400000E+000
8.48050000E-003	1.87190000E+000
8.81860000E-003	1.91100000E+000
9.16200000E-003	1.94900000E+000

TEST RESULTS:  IV  12/06/2023  00:44:29


